id,org:resource,concept:name,time:timestamp,org:role,case:Permit travel permit number,case:DeclarationNumber,case:Amount,case:RequestedAmount,case:Permit TaskNumber,case:Permit BudgetNumber,case:OriginalAmount,case:Permit ProjectNumber,case:concept:name,case:Permit OrganizationalEntity,case:travel permit number,case:Permit RequestedBudget,case:id,case:Permit ID,case:Permit id,case:BudgetNumber,case:Permit ActivityNumber,case:AdjustedAmount
st_step 47123_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-05-23 16:27:23+00:00,EMPLOYEE,travel permit number 47119,declaration number 47121,660.9266104603964,660.9266104603964,task 427,budget 2440,660.9266104603964,project 38836,declaration 47120,organizational unit 65459,travel permit number 47119,885.211112295884,declaration 47120,travel permit 47118,travel permit 47118,budget 147438,UNKNOWN,660.9266104603964
st_step 47122_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-05-23 16:27:30+00:00,ADMINISTRATION,travel permit number 47119,declaration number 47121,660.9266104603964,660.9266104603964,task 427,budget 2440,660.9266104603964,project 38836,declaration 47120,organizational unit 65459,travel permit number 47119,885.211112295884,declaration 47120,travel permit 47118,travel permit 47118,budget 147438,UNKNOWN,660.9266104603964
st_step 47124_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-05-24 11:15:13+00:00,SUPERVISOR,travel permit number 47119,declaration number 47121,660.9266104603964,660.9266104603964,task 427,budget 2440,660.9266104603964,project 38836,declaration 47120,organizational unit 65459,travel permit number 47119,885.211112295884,declaration 47120,travel permit 47118,travel permit 47118,budget 147438,UNKNOWN,660.9266104603964
rv_travel permit 47118_6,STAFF MEMBER,Start trip,2018-10-09 00:00:00+00:00,EMPLOYEE,travel permit number 47119,declaration number 47121,660.9266104603964,660.9266104603964,task 427,budget 2440,660.9266104603964,project 38836,declaration 47120,organizational unit 65459,travel permit number 47119,885.211112295884,declaration 47120,travel permit 47118,travel permit 47118,budget 147438,UNKNOWN,660.9266104603964
rv_travel permit 47118_7,STAFF MEMBER,End trip,2018-10-12 00:00:00+00:00,EMPLOYEE,travel permit number 47119,declaration number 47121,660.9266104603964,660.9266104603964,task 427,budget 2440,660.9266104603964,project 38836,declaration 47120,organizational unit 65459,travel permit number 47119,885.211112295884,declaration 47120,travel permit 47118,travel permit 47118,budget 147438,UNKNOWN,660.9266104603964
st_step 47126_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 16:08:02+00:00,EMPLOYEE,travel permit number 47119,declaration number 47121,660.9266104603964,660.9266104603964,task 427,budget 2440,660.9266104603964,project 38836,declaration 47120,organizational unit 65459,travel permit number 47119,885.211112295884,declaration 47120,travel permit 47118,travel permit 47118,budget 147438,UNKNOWN,660.9266104603964
st_step 47125_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-18 12:09:56+00:00,ADMINISTRATION,travel permit number 47119,declaration number 47121,660.9266104603964,660.9266104603964,task 427,budget 2440,660.9266104603964,project 38836,declaration 47120,organizational unit 65459,travel permit number 47119,885.211112295884,declaration 47120,travel permit 47118,travel permit 47118,budget 147438,UNKNOWN,660.9266104603964
st_step 47127_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-30 13:42:09+00:00,SUPERVISOR,travel permit number 47119,declaration number 47121,660.9266104603964,660.9266104603964,task 427,budget 2440,660.9266104603964,project 38836,declaration 47120,organizational unit 65459,travel permit number 47119,885.211112295884,declaration 47120,travel permit 47118,travel permit 47118,budget 147438,UNKNOWN,660.9266104603964
fd_declaration 47120_17,SYSTEM,Request Payment,2018-11-01 05:35:14+00:00,UNDEFINED,travel permit number 47119,declaration number 47121,660.9266104603964,660.9266104603964,task 427,budget 2440,660.9266104603964,project 38836,declaration 47120,organizational unit 65459,travel permit number 47119,885.211112295884,declaration 47120,travel permit 47118,travel permit 47118,budget 147438,UNKNOWN,660.9266104603964
fd_declaration 47120_18,SYSTEM,Payment Handled,2018-11-05 17:31:18+00:00,UNDEFINED,travel permit number 47119,declaration number 47121,660.9266104603964,660.9266104603964,task 427,budget 2440,660.9266104603964,project 38836,declaration 47120,organizational unit 65459,travel permit number 47119,885.211112295884,declaration 47120,travel permit 47118,travel permit 47118,budget 147438,UNKNOWN,660.9266104603964
st_step 47150_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-05-24 11:57:17+00:00,EMPLOYEE,travel permit number 47145,declaration number 47149,466.3876729670467,466.3876729670467,UNKNOWN,budget 4444,466.3876729670467,UNKNOWN,declaration 47148,organizational unit 65457,travel permit number 47145,699.7158144953813,declaration 47148,travel permit 47144,travel permit 47144,budget 146846,UNKNOWN,466.3876729670467
st_step 47151_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-05-24 11:57:19+00:00,ADMINISTRATION,travel permit number 47145,declaration number 47149,466.3876729670467,466.3876729670467,UNKNOWN,budget 4444,466.3876729670467,UNKNOWN,declaration 47148,organizational unit 65457,travel permit number 47145,699.7158144953813,declaration 47148,travel permit 47144,travel permit 47144,budget 146846,UNKNOWN,466.3876729670467
st_step 47152_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-05-28 10:29:33+00:00,SUPERVISOR,travel permit number 47145,declaration number 47149,466.3876729670467,466.3876729670467,UNKNOWN,budget 4444,466.3876729670467,UNKNOWN,declaration 47148,organizational unit 65457,travel permit number 47145,699.7158144953813,declaration 47148,travel permit 47144,travel permit 47144,budget 146846,UNKNOWN,466.3876729670467
rv_travel permit 47144_6,STAFF MEMBER,Start trip,2018-09-04 00:00:00+00:00,EMPLOYEE,travel permit number 47145,declaration number 47149,466.3876729670467,466.3876729670467,UNKNOWN,budget 4444,466.3876729670467,UNKNOWN,declaration 47148,organizational unit 65457,travel permit number 47145,699.7158144953813,declaration 47148,travel permit 47144,travel permit 47144,budget 146846,UNKNOWN,466.3876729670467
rv_travel permit 47144_7,STAFF MEMBER,End trip,2018-09-08 00:00:00+00:00,EMPLOYEE,travel permit number 47145,declaration number 47149,466.3876729670467,466.3876729670467,UNKNOWN,budget 4444,466.3876729670467,UNKNOWN,declaration 47148,organizational unit 65457,travel permit number 47145,699.7158144953813,declaration 47148,travel permit 47144,travel permit 47144,budget 146846,UNKNOWN,466.3876729670467
st_step 47158_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-09 19:49:27+00:00,EMPLOYEE,travel permit number 47145,declaration number 47149,466.3876729670467,466.3876729670467,UNKNOWN,budget 4444,466.3876729670467,UNKNOWN,declaration 47148,organizational unit 65457,travel permit number 47145,699.7158144953813,declaration 47148,travel permit 47144,travel permit 47144,budget 146846,UNKNOWN,466.3876729670467
st_step 47156_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-10 09:53:52+00:00,ADMINISTRATION,travel permit number 47145,declaration number 47149,466.3876729670467,466.3876729670467,UNKNOWN,budget 4444,466.3876729670467,UNKNOWN,declaration 47148,organizational unit 65457,travel permit number 47145,699.7158144953813,declaration 47148,travel permit 47144,travel permit 47144,budget 146846,UNKNOWN,466.3876729670467
st_step 47157_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-10 14:22:43+00:00,SUPERVISOR,travel permit number 47145,declaration number 47149,466.3876729670467,466.3876729670467,UNKNOWN,budget 4444,466.3876729670467,UNKNOWN,declaration 47148,organizational unit 65457,travel permit number 47145,699.7158144953813,declaration 47148,travel permit 47144,travel permit 47144,budget 146846,UNKNOWN,466.3876729670467
fd_declaration 47148_17,SYSTEM,Request Payment,2018-09-10 14:59:41+00:00,UNDEFINED,travel permit number 47145,declaration number 47149,466.3876729670467,466.3876729670467,UNKNOWN,budget 4444,466.3876729670467,UNKNOWN,declaration 47148,organizational unit 65457,travel permit number 47145,699.7158144953813,declaration 47148,travel permit 47144,travel permit 47144,budget 146846,UNKNOWN,466.3876729670467
fd_declaration 47148_18,SYSTEM,Payment Handled,2018-09-13 17:31:15+00:00,UNDEFINED,travel permit number 47145,declaration number 47149,466.3876729670467,466.3876729670467,UNKNOWN,budget 4444,466.3876729670467,UNKNOWN,declaration 47148,organizational unit 65457,travel permit number 47145,699.7158144953813,declaration 47148,travel permit 47144,travel permit 47144,budget 146846,UNKNOWN,466.3876729670467
st_step 47195_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-05-25 13:50:27+00:00,EMPLOYEE,travel permit number 47188,declaration number 47190,470.94397713294615,470.94397713294615,task 427,budget 659,470.94397713294615,project 22181,declaration 47189,organizational unit 65456,travel permit number 25241,987.1569848641913,declaration 47189,travel permit 47187,travel permit 47187,budget 146729,UNKNOWN,470.94397713294615
st_step 47193_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-05-25 13:50:30+00:00,ADMINISTRATION,travel permit number 47188,declaration number 47190,470.94397713294615,470.94397713294615,task 427,budget 659,470.94397713294615,project 22181,declaration 47189,organizational unit 65456,travel permit number 25241,987.1569848641913,declaration 47189,travel permit 47187,travel permit 47187,budget 146729,UNKNOWN,470.94397713294615
st_step 47194_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-05-30 09:20:24+00:00,SUPERVISOR,travel permit number 47188,declaration number 47190,470.94397713294615,470.94397713294615,task 427,budget 659,470.94397713294615,project 22181,declaration 47189,organizational unit 65456,travel permit number 25241,987.1569848641913,declaration 47189,travel permit 47187,travel permit 47187,budget 146729,UNKNOWN,470.94397713294615
rv_travel permit 47187_6,STAFF MEMBER,Start trip,2018-06-17 00:00:00+00:00,EMPLOYEE,travel permit number 47188,declaration number 47190,470.94397713294615,470.94397713294615,task 427,budget 659,470.94397713294615,project 22181,declaration 47189,organizational unit 65456,travel permit number 25241,987.1569848641913,declaration 47189,travel permit 47187,travel permit 47187,budget 146729,UNKNOWN,470.94397713294615
rv_travel permit 47187_7,STAFF MEMBER,End trip,2018-06-20 00:00:00+00:00,EMPLOYEE,travel permit number 47188,declaration number 47190,470.94397713294615,470.94397713294615,task 427,budget 659,470.94397713294615,project 22181,declaration 47189,organizational unit 65456,travel permit number 25241,987.1569848641913,declaration 47189,travel permit 47187,travel permit 47187,budget 146729,UNKNOWN,470.94397713294615
st_step 47197_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-07-09 11:11:28+00:00,EMPLOYEE,travel permit number 47188,declaration number 47190,470.94397713294615,470.94397713294615,task 427,budget 659,470.94397713294615,project 22181,declaration 47189,organizational unit 65456,travel permit number 25241,987.1569848641913,declaration 47189,travel permit 47187,travel permit 47187,budget 146729,UNKNOWN,470.94397713294615
st_step 47196_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-07-11 15:55:54+00:00,ADMINISTRATION,travel permit number 47188,declaration number 47190,470.94397713294615,470.94397713294615,task 427,budget 659,470.94397713294615,project 22181,declaration 47189,organizational unit 65456,travel permit number 25241,987.1569848641913,declaration 47189,travel permit 47187,travel permit 47187,budget 146729,UNKNOWN,470.94397713294615
st_step 47198_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-07-16 15:17:30+00:00,SUPERVISOR,travel permit number 47188,declaration number 47190,470.94397713294615,470.94397713294615,task 427,budget 659,470.94397713294615,project 22181,declaration 47189,organizational unit 65456,travel permit number 25241,987.1569848641913,declaration 47189,travel permit 47187,travel permit 47187,budget 146729,UNKNOWN,470.94397713294615
fd_declaration 47189_17,SYSTEM,Request Payment,2018-07-17 14:31:54+00:00,UNDEFINED,travel permit number 47188,declaration number 47190,470.94397713294615,470.94397713294615,task 427,budget 659,470.94397713294615,project 22181,declaration 47189,organizational unit 65456,travel permit number 25241,987.1569848641913,declaration 47189,travel permit 47187,travel permit 47187,budget 146729,UNKNOWN,470.94397713294615
fd_declaration 47189_18,SYSTEM,Payment Handled,2018-07-19 17:32:03+00:00,UNDEFINED,travel permit number 47188,declaration number 47190,470.94397713294615,470.94397713294615,task 427,budget 659,470.94397713294615,project 22181,declaration 47189,organizational unit 65456,travel permit number 25241,987.1569848641913,declaration 47189,travel permit 47187,travel permit 47187,budget 146729,UNKNOWN,470.94397713294615
st_step 47424_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-04-17 09:51:55+00:00,EMPLOYEE,travel permit number 47420,declaration number 47422,731.2186182739099,731.2186182739099,task 427,budget 635,731.2186182739099,project 15952,declaration 47421,organizational unit 65458,travel permit number 47420,918.1910959414937,declaration 47421,travel permit 47419,travel permit 47419,budget 146840,UNKNOWN,731.2186182739099
st_step 47425_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-04-17 09:51:57+00:00,ADMINISTRATION,travel permit number 47420,declaration number 47422,731.2186182739099,731.2186182739099,task 427,budget 635,731.2186182739099,project 15952,declaration 47421,organizational unit 65458,travel permit number 47420,918.1910959414937,declaration 47421,travel permit 47419,travel permit 47419,budget 146840,UNKNOWN,731.2186182739099
st_step 47423_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-04-17 15:41:07+00:00,SUPERVISOR,travel permit number 47420,declaration number 47422,731.2186182739099,731.2186182739099,task 427,budget 635,731.2186182739099,project 15952,declaration 47421,organizational unit 65458,travel permit number 47420,918.1910959414937,declaration 47421,travel permit 47419,travel permit 47419,budget 146840,UNKNOWN,731.2186182739099
rv_travel permit 47419_6,STAFF MEMBER,Start trip,2018-05-28 00:00:00+00:00,EMPLOYEE,travel permit number 47420,declaration number 47422,731.2186182739099,731.2186182739099,task 427,budget 635,731.2186182739099,project 15952,declaration 47421,organizational unit 65458,travel permit number 47420,918.1910959414937,declaration 47421,travel permit 47419,travel permit 47419,budget 146840,UNKNOWN,731.2186182739099
rv_travel permit 47419_7,STAFF MEMBER,End trip,2018-06-01 00:00:00+00:00,EMPLOYEE,travel permit number 47420,declaration number 47422,731.2186182739099,731.2186182739099,task 427,budget 635,731.2186182739099,project 15952,declaration 47421,organizational unit 65458,travel permit number 47420,918.1910959414937,declaration 47421,travel permit 47419,travel permit 47419,budget 146840,UNKNOWN,731.2186182739099
st_step 47428_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-06-03 15:33:49+00:00,EMPLOYEE,travel permit number 47420,declaration number 47422,731.2186182739099,731.2186182739099,task 427,budget 635,731.2186182739099,project 15952,declaration 47421,organizational unit 65458,travel permit number 47420,918.1910959414937,declaration 47421,travel permit 47419,travel permit 47419,budget 146840,UNKNOWN,731.2186182739099
st_step 47427_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-06-04 10:29:39+00:00,ADMINISTRATION,travel permit number 47420,declaration number 47422,731.2186182739099,731.2186182739099,task 427,budget 635,731.2186182739099,project 15952,declaration 47421,organizational unit 65458,travel permit number 47420,918.1910959414937,declaration 47421,travel permit 47419,travel permit 47419,budget 146840,UNKNOWN,731.2186182739099
st_step 47426_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-06-05 16:27:28+00:00,SUPERVISOR,travel permit number 47420,declaration number 47422,731.2186182739099,731.2186182739099,task 427,budget 635,731.2186182739099,project 15952,declaration 47421,organizational unit 65458,travel permit number 47420,918.1910959414937,declaration 47421,travel permit 47419,travel permit 47419,budget 146840,UNKNOWN,731.2186182739099
fd_declaration 47421_17,SYSTEM,Request Payment,2018-06-05 23:26:08+00:00,UNDEFINED,travel permit number 47420,declaration number 47422,731.2186182739099,731.2186182739099,task 427,budget 635,731.2186182739099,project 15952,declaration 47421,organizational unit 65458,travel permit number 47420,918.1910959414937,declaration 47421,travel permit 47419,travel permit 47419,budget 146840,UNKNOWN,731.2186182739099
